 retail_chain_id |      centre_id      | retailer_id |                              name                              
            3367 | teatreeplaza        |        3838 | Grahams Jewellers
            3367 | marion              |       17127 | Grahams Jewellers
            3369 | liverpool           |       28354 | Skandalouz
            3370 | carousel            |       38768 | Sunglass Discount Junxion
            3371 | airportwest         |       39127 | Melbourne Poultry Supply
            3376 | bondijunction       |       40236 | Jimmy Choo
            3377 | sydney              |       42158 | Wolford
            3377 | sydney              |       42579 | Wolford
            3379 | doncaster           |       38499 | Sohum Cosmetics
            3380 | chatswood           |       40314 | Fruitezy
            3381 | belconnen           |       47653 | Jeep 
            3381 | knox                |       48601 | Jeep
            3381 | carousel            |       50600 | Jeep Apparel
            3381 | geelong             |       49179 | Jeep 
            3381 | airportwest         |       44215 | Jeep
            3381 | plentyvalley        |       40215 | Jeep 
            3381 | fountaingate        |       49347 | Jeep
            3385 | belconnen           |       40210 | Perfume Box
            3386 | bondijunction       |       42040 | Lovisa
            3386 | chatswood           |       42722 | Lovisa
            3386 | innaloo             |       50573 | Lovisa 
            3386 | fountaingate        |       49476 | Lovisa
            3386 | hurstville          |       46992 | Lovisa
            3386 | carousel            |       44402 | Lovisa
            3386 | burwood             |       42362 | Lovisa 
            3386 | mtdruitt            |       52048 | Lovisa
            3386 | liverpool           |       22634 | Lovisa
            3386 | gardencity          |       49769 | Lovisa
            3386 | warringahmall       |       48983 | Lovisa
            3386 | kotara              |       42762 | Lovisa
            3386 | parramatta          |       40802 | Lovisa
            3386 | fountaingate        |       40378 | Lovisa
            3386 | belconnen           |       45268 | Lovisa
            3386 | woden               |       49866 | Lovisa
            3386 | penrith             |       24725 | Lovisa
            3386 | geelong             |       43204 | Lovisa
            3386 | hornsby             |       21067 | Lovisa 
            3386 | chermside           |       40036 | Lovisa 
            3386 | plentyvalley        |       51889 | Lovisa
            3386 | doncaster           |       49736 | Lovisa
            3386 | teatreeplaza        |       52034 | Lovisa
            3386 | carindale           |       48243 | Lovisa
            3386 | northlakes          |       52060 | Lovisa
            3386 | westlakes           |       50535 | Lovisa
            3386 | eastgardens         |       35884 | Lovisa
            3386 | miranda             |       40316 | Lovisa
            3386 | tuggerah            |       42706 | Lovisa
            3386 | sydney              |       42548 | Lovisa
            3386 | marion              |       48409 | Lovisa
            3386 | southland           |       41395 | Lovisa
            3386 | whitfordcity        |       42293 | Lovisa
            3386 | airportwest         |       49292 | Lovisa
            3386 | helensvale          |       25368 | Lovisa
            3386 | knox                |       48564 | Lovisa
            3387 | teatreeplaza        |       37680 | Cafe Buongiorno
            3388 | chatswood           |        1708 | Seafood Star
            3388 | chatswood           |       40395 | Seafood Star
            3389 | kotara              |       40241 | Fresh Infusion
            3390 | parramatta          |       52150 | Designer Collection
            3390 | tuggerah            |       37791 | Designer Collection
            3390 | liverpool           |       39395 | Designer Collection
            3390 | mtdruitt            |       38806 | Designer Collection
            3390 | kotara              |       40359 | Designer Collection
            3391 | gardencity          |       37604 | The Canvas Art Factory
            3393 | parramatta          |       40005 | Focus Fashion
            3393 | mtdruitt            |        5158 | Focus Fashion
            3393 | northrocks          |       38307 | Focus Fashion
            3394 | hurstville          |        3925 | Taste of Lebanon
            3398 | northlakes          |       39893 | Eye to Eye Optometry
            3400 | chatswood           |       40468 | Black Label
            3401 | figtree             |       37650 | KCC Kings Chargrill Chickens
            3402 | figtree             |       40473 | Mr Spudley's Vegie Patch
            3403 | figtree             |       38407 | Nutrition Zone
            3404 | warrawong           |       42710 | Smart Kids Wear
            3406 | chatswood           |       38546 | All About Parties
            3407 | parramatta          |       32934 | Peep Toe
            3407 | bondijunction       |       38028 | PeepToe
            3407 | sydney              |       42171 | PeepToe 
            3407 | carindale           |       48305 | PeepToe
            3408 | kotara              |       40515 | Daily Bakehouse
            3410 | doncaster           |       37977 | Gelare
            3410 | fountaingate        |       49369 | Gelare
            3410 | galleria            |        2167 | Gelare Ice-cream Cafe
            3410 | innaloo             |       24491 | Gelare Cafe
            3410 | carousel            |        1065 | Gelare Cafe
            3411 | doncaster           |       33799 | ASM Sports Memorabilia
            3413 | innaloo             |       40026 | Scoundrels
            3415 | airportwest         |       39130 | Homemade Sandwiches
            3417 | penrith             |       40209 | colette by colette hayman
            3417 | mtdruitt            |       52049 | colette by colette hayman
            3417 | airportwest         |       51011 | colette by colette hayman
            3417 | whitfordcity        |       49674 | colette by colette hayman
            3417 | northlakes          |       47907 | colette by colette hayman
            3417 | marion              |       44741 | colette by colette hayman
            3417 | hurstville          |       45408 | colette by colette hayman
            3417 | knox                |       48559 | colette by colette hayman
            3417 | southland           |       42856 | colette by colette hayman
            3417 | miranda             |       40438 | colette by colette hayman
            3417 | belconnen           |       43951 | colette by colette hayman
            3417 | teatreeplaza        |       47860 | colette by colette hayman
            3417 | westlakes           |       51982 | colette by colette hayman
            3417 | sydney              |       42281 | colette by colette hayman
            3417 | liverpool           |       40208 | colette by colette hayman
            3417 | burwood             |       40710 | colette by colette hayman
            3417 | chatswood           |       49572 | colette by colette hayman
            3417 | eastgardens         |       40249 | colette by colette hayman
            3417 | hornsby             |       15446 | colette by colette hayman
            3417 | bondijunction       |       44870 | colette by colette hayman
            3417 | innaloo             |       51268 | colette by colette hayman
            3417 | warringahmall       |       48982 | colette by colette hayman
            3417 | doncaster           |       43143 | colette by colette hayman
            3417 | carousel            |       40406 | colette by colette hayman
            3417 | carindale           |       46884 | colette by colette hayman
            3417 | kotara              |       49203 | colette by colette hayman
            3417 | plentyvalley        |       51353 | colette by colette hayman
            3417 | fountaingate        |       49327 | colette by colette hayman
            3417 | woden               |       50653 | colette by colette hayman
            3417 | tuggerah            |       47747 | colette by colette hayman
            3417 | parramatta          |       40806 | colette by colette hayman
            3417 | gardencity          |       49851 | colette by colette hayman
            3417 | geelong             |       44393 | colette by colette hayman
            3417 | helensvale          |       48634 | colette by colette hayman
            3417 | chermside           |       44749 | colette by colette hayman
            3418 | parramatta          |       44582 | Honey Birdette
            3418 | sydney              |       42554 | Honey Birdette
            3418 | penrith             |       52530 | Honey Birdette
            3418 | chermside           |       39910 | Honey Birdette 
            3418 | southland           |       52078 | Honey Birdette
            3418 | knox                |       52602 | Honey Birdette
            3418 | miranda             |       46261 | Honey Birdette
            3418 | carindale           |       47925 | Honey Birdette 
            3419 | chatswood           |       40517 | Go Cutz
            3420 | fountaingate        |        4740 | Rampage
            3420 | airportwest         |          40 | Rampage
            3421 | whitfordcity        |       21823 | Grand Cinemas
            3422 | carindale           |       46910 | Cool Body Japanese Massage
            3423 | chermside           |       38296 | Winkbar
            3423 | carindale           |       52287 | Winkbar
            3423 | gardencity          |       52352 | Winkbar
            3424 | woden               |       43534 | Golden Nails & Spa
            3424 | belconnen           |       37748 | Golden Nails & Spa
            3425 | figtree             |       40592 | Beach Street Surf Scene
            3426 | westlakes           |       22291 | Motoworx
            3427 | bondijunction       |       40213 | Coach
            3428 | sydney              |       44062 | Chanel
            3428 | bondijunction       |       31905 | Chanel Fragrance and Beauty Boutique
            3428 | bondijunction       |       37607 | Chanel Boutique
            3429 | bondijunction       |       37729 | Louis Vuitton
            3430 | belconnen           |       28031 | Ladybird Level 3
            3430 | belconnen           |       34549 | Ladybird Level 2
            3431 | helensvale          |       40915 | Orient Natural Therapy
            3432 | parramatta          |       36504 | 85 Degrees 
            3435 | sydney              |       42176 | Le Pain Quotidien
            3435 | bondijunction       |       37824 | Le Pain Quotidien
            3436 | miranda             |       39116 | Jetts Fitness
            3436 | carousel            |       46935 | Jetts Fitness
            3436 | whitfordcity        |       41096 | Jetts Fitness 
            3438 | parramatta          |       40003 | Industrie Kids
            3439 | miranda             |       41418 | Embrace
            3440 | miranda             |       40643 | Fair Beauty Gold
            3447 | plentyvalley        |       39880 | Curry Plus 
            3448 | burwood             |       38102 | Bite for Life
            3449 | gardencity          |       18900 | N Cafe
            3449 | sydney              |       42141 | Nespresso
            3449 | bondijunction       |       38588 | Nespresso- Level 4
            3449 | bondijunction       |       52312 | Nespresso- Level 5
            3449 | doncaster           |       45955 | Nespresso
            3451 | chatswood           |       42296 | Jordan's Toy Cave
            3452 | strathpine          |       51363 | Scuzi Caffe 
            3452 | chermside           |       29335 | Scuzi Caffe
            3452 | chermside           |       41056 | Badabing (Now Scuzi Caffe)
            3453 | carousel            |       41166 | Raw denim House
            3454 | parramatta          |       40744 | Law Partners Compensation Lawyers
            3458 | liverpool           |       42186 | Chi Massage Link
            3458 | liverpool           |       49520 | Chi Massage Link
            3459 | whitfordcity        |       41024 | Spex Design
            3460 | teatreeplaza        |       52024 | Tea Tree Plus Fast Photos 
            3461 | teatreeplaza        |       42378 | Blackeby's Old Sweet Shop
            3463 | warringahmall       |       49162 | Games Paradise
            3470 | whitfordcity        |       30594 | Pizza Point
            3475 | carindale           |       40513 | Kodak Express Hotshots
            3478 | southland           |       40514 | Johns Nuts
            3478 | knox                |       52424 | Johns Nuts
            3478 | fountaingate        |       50502 | Johns Nuts
            3478 | fountaingate        |       47428 | Johns Nuts
            3479 | figtree             |       36019 | Jacaranda Figtree Cafe
            3481 | bondijunction       |       20590 | Little Joe Woman
            3496 | bondijunction       |       51193 | Tilkah 
            3496 | sydney              |       42570 | Tilkah
            3502 | carousel            |       21979 | Tarocash
            3502 | airportwest         |       21661 | Tarocash
            3502 | teatreeplaza        |       28037 | Tarocash
            3502 | hurstville          |        4040 | Tarocash
            3502 | liverpool           |       16330 | Tarocash
            3502 | southland           |        3509 | Tarocash
            3502 | belconnen           |       51423 | Tarocash
            3502 | centrepoint         |        2667 | Tarocash
            3502 | parramatta          |        4365 | Tarocash
            3502 | tuggerah            |       25023 | Tarocash
            3502 | eastgardens         |        4907 | Tarocash
            3502 | fountaingate        |       21421 | Tarocash
            3502 | northlakes          |       32108 | Tarocash
            3502 | knox                |       48587 | Tarocash
            3502 | plentyvalley        |       49618 | Tarocash
            3502 | gardencity          |       18949 | Tarocash
            3502 | whitfordcity        |       22103 | Tarocash
            3502 | marion              |       26314 | Tarocash
            3502 | mtdruitt            |       26142 | Tarocash
            3502 | penrith             |       26454 | Tarocash 
            3502 | kotara              |       31686 | Tarocash
            3502 | miranda             |        3029 | Tarocash
            3502 | warringahmall       |       48889 | Tarocash
            3502 | westlakes           |       28140 | Tarocash
            3502 | helensvale          |       25461 | Tarocash
            3502 | woden               |       28280 | Tarocash
            3502 | burwood             |         674 | Tarocash
            3502 | chatswood           |        1839 | Tarocash
            3502 | carindale           |       46708 | Tarocash 
            3502 | doncaster           |       34323 | Tarocash
            3502 | bondijunction       |       40467 | Tarocash
            3502 | chermside           |       22247 | Tarocash
            3506 | marion              |       52136 | FAB Hair & Beauty 
            3507 | miranda             |       45446 | 100 Squared
            3507 | bondijunction       |       45394 | 100 Squared
            3507 | sydney              |       42540 | 100 Squared 
            3508 | chatswood           |       39914 | Three Beans
            3508 | eastgardens         |       40658 | Three Beans
            3508 | miranda             |       48065 | Three Beans
            3508 | warringahmall       |       48948 | Three Beans
            3508 | hornsby             |       39320 | Three Beans Cafe
            3508 | sydney              |       42100 | Three Beans
            3509 | penrith             |       42723 | Green Health Massage
            3511 | doncaster           |       45653 | Bariano
            3511 | sydney              |       42122 | Bariano
            3512 | sydney              |       42112 | Cafe De Lucca- Level 1
            3512 | parramatta          |       43744 | Cafe DeLuca
            3512 | sydney              |       42707 | Cafe De Lucca- Level 2
            3513 | sydney              |       42108 | Capsule
            3514 | sydney              |       42620 | Cerrone
            3515 | sydney              |       42535 | Charlie & Co Burgers
            3516 | sydney              |       42200 | Cloudy Bay Fish Co.
            3518 | sydney              |       42199 | Crust Gourmet Pizza Bar
            3519 | geelong             |       47988 | The Cupcake Bakery
            3519 | chermside           |       29336 | The Cupcake Bakery
            3519 | liverpool           |       49804 | The Cupcake Bakery
            3519 | fountaingate        |       49320 | The Cupcake Bakery
            3519 | plentyvalley        |       52193 | The Cupcake Bakery 
            3519 | warringahmall       |       49020 | The Cupcake Bakery
            3519 | penrith             |       48205 | The Cupcake Bakery
            3519 | eastgardens         |       49725 | The Cupcake Bakery
            3519 | carindale           |       50236 | The Cupcake Bakery
            3520 | sydney              |       42521 | Diane von Furstenberg
            3521 | belconnen           |       20976 | Hair Expo
            3523 | chermside           |        1173 | Event Cinemas 
            3523 | liverpool           |        3106 | Event Cinemas
            3523 | tuggerah            |        2414 | Event Cinemas
            3523 | bondijunction       |       22739 | Event Cinemas
            3523 | gardencity          |       18722 | Event Cinemas
            3523 | burwood             |         656 | Event Cinemas
            3523 | parramatta          |       28390 | Event Cinemas
            3523 | marion              |       17306 | Event Cinemas
            3523 | hornsby             |        1435 | Event Cinemas
            3523 | miranda             |       15809 | Event Cinemas
            3523 | carindale           |        5463 | Event Cinemas
            3529 | airportwest         |       52006 | Airport West Digital Express
            3531 | hurstville          |       24031 | Cutie Pie Photography
            3532 | carindale           |       48264 | Aesop
            3532 | doncaster           |       35335 | AESOP
            3532 | sydney              |       44403 | Aesop
            3532 | bondijunction       |       46306 | AESOP
            3533 | carindale           |       25296 | Stacks Discounts 
            3534 | helensvale          |       35793 | Empassion
            3535 | carousel            |       23087 | Gloss
            3535 | innaloo             |        1153 | Gloss
            3535 | marion              |       19202 | Gloss Cosmetics
            3535 | mtdruitt            |       26128 | Gloss
            3535 | parramatta          |       32900 | Gloss
            3535 | liverpool           |       36460 | Gloss
            3535 | whitfordcity        |       41047 | Gloss 
            3535 | hurstville          |       34623 | Gloss
            3535 | penrith             |       26438 | Gloss Accessories
            3537 | airportwest         |         126 | WM House
            3542 | parramatta          |       50700 | Sony 
            3545 | bondijunction       |       50785 | Seed Femme 
            3546 | chatswood           |       44629 | Brilliant Tech
            3546 | hornsby             |       52261 | Brilliant Tech
            3551 | kotara              |       31580 | Cotton On Kids
            3551 | chermside           |       29356 | Cotton On Kids
            3551 | knox                |       48572 | Cotton On Kids
            3551 | gardencity          |       43762 | Cotton On Kids
            3551 | doncaster           |       34311 | Cotton On Kids
            3551 | penrith             |       32839 | Cotton On Kids
            3551 | eastgardens         |       30822 | Cotton On Kids
            3551 | fountaingate        |       33990 | Cotton On Kids
            3551 | miranda             |       26362 | Cotton On Kids
            3551 | carindale           |       46683 | Cotton On Kids 
            3551 | liverpool           |       28807 | Cotton On Kids
            3551 | westlakes           |       51969 | Cotton On Kids
            3551 | tuggerah            |       40234 | Cotton On Kids
            3551 | hornsby             |       29490 | Cotton On Kids
            3551 | parramatta          |       25904 | Cotton On Kids
            3551 | burwood             |       27080 | Cotton On Kids
            3551 | bondijunction       |       22139 | Cotton On Kids
            3551 | warringahmall       |       48876 | Cotton On Kids
            3551 | southland           |       27527 | Cotton On Kids
            3551 | belconnen           |       27319 | Cotton On Kids
            3551 | teatreeplaza        |       29078 | Cotton On Kids
            3552 | helensvale          |       46173 | Cotton On Body
            3552 | sydney              |       50637 | Cotton On Body
            3552 | fountaingate        |       49468 | Cotton On Body
            3552 | innaloo             |       31618 | Cotton On Body
            3552 | gardencity          |       37701 | Cotton On Body
            3552 | doncaster           |       34317 | Cotton On Body
            3552 | parramatta          |       33449 | Cotton On Body
            3552 | carousel            |        1048 | Cotton On Body
            3552 | chermside           |       32684 | Cotton On Body
            3552 | knox                |       48614 | Cotton On Body
            3552 | chatswood           |       51608 | Cotton On Body
            3552 | bondijunction       |       36964 | Cotton On Body
            3552 | warringahmall       |       48991 | Cotton On Body
            3552 | miranda             |       32535 | Cotton On Body
            3552 | warrawong           |       37816 | Cotton On Body
            3552 | tuggerah            |       52018 | Cotton On Body
            3552 | teatreeplaza        |       35737 | Cotton On Body
            3552 | airportwest         |       37900 | Cotton On Body
            3552 | eastgardens         |       51032 | Cotton On Body
            3552 | penrith             |       32838 | Cotton On Body
            3552 | liverpool           |       46509 | Cotton On Body
            3552 | hornsby             |       36699 | Cotton On Body
            3552 | hurstville          |       33087 | Cotton On Body
            3554 | southland           |       37638 | Alexa Rose
            3557 | knox                |       48486 | Typo
            3557 | southland           |       43251 | Typo
            3557 | parramatta          |       40397 | Typo
            3557 | liverpool           |       32670 | Typo
            3557 | bondijunction       |       40214 | Typo
            3557 | northlakes          |       51703 | Typo
            3557 | eastgardens         |       44621 | Typo
            3557 | sydney              |       42550 | Typo
            3557 | carindale           |       48282 | Typo
            3557 | fountaingate        |       52712 | Typo
            3557 | doncaster           |       33222 | Typo
            3557 | kotara              |       46346 | Typo
            3557 | burwood             |       43348 | TYPO
            3557 | penrith             |       44851 | Typo
            3557 | hurstville          |       43475 | Typo
            3557 | chermside           |       42928 | Typo 
            3557 | warringahmall       |       48938 | Typo
            3557 | miranda             |       43892 | Typo
            3557 | marion              |       42541 | Typo
            3557 | whitfordcity        |       44023 | Typo
            3561 | hornsby             |       42924 | Camille's Cards & Gifts 
            3563 | plentyvalley        |       33679 | Pet Barn
            3563 | fountaingate        |       22250 | Petbarn
            3564 | gardencity          |       42716 | Crocs
            3564 | southland           |       42398 | Crocs
            3564 | bondijunction       |       42949 | Crocs
            3564 | chermside           |       42837 | Crocs 
            3565 | sydney              |       42168 | Stuart Weitzman
            3566 | parramatta          |       40859 | Superdry
            3566 | sydney              |       42506 | Superdry
            3566 | chatswood           |       43332 | Superdry
            3567 | gardencity          |       18847 | That's Hot Gifts & Collectables
            3568 | warringahmall       |       49015 | Triumph
            3568 | carindale           |       48248 | Triumph
            3568 | carousel            |       42908 | Triumph
            3570 | bondijunction       |       34271 | Pro-Activ
            3571 | belconnen           |       46089 | Provincial Home Living
            3571 | doncaster           |       42078 | Provincial Home Living
            3574 | knox                |       48545 | Big Picture People
            3574 | fountaingate        |       42091 | Big Picture People
            3576 | sydney              |       49239 | ABC Dental
            3577 | doncaster           |       43029 | Spanish Doughnuts
            3578 | chatswood           |       39064 | Healing Hands
            3579 | miranda             |       39104 | Tigerlily
            3579 | warringahmall       |       49013 | Tigerlily
            3579 | chatswood           |       42758 | Tigerlily
            3579 | bondijunction       |       22829 | Tigerlily
            3579 | sydney              |       42561 | Tigerlily
            3580 | chatswood           |       42956 | Carolina Floral Design
            3581 | eastgardens         |       42396 | Pro Carwash
            3582 | penrith             |       43032 | Scoops Gelato and Treats
            3583 | plentyvalley        |       42888 | Ichi-Go
            3584 | warringahmall       |       48920 | My Botique
            3586 | chatswood           |       15889 | Angel Maternity
            3591 | doncaster           |       51838 | purebaby
            3591 | bondijunction       |       51245 | Pure Baby 
            3595 | sydney              |       43244 | Christian Louboutin
            3600 | bondijunction       |       20615 | Catwalk Hair Body Beauty
            3601 | innaloo             |       43118 | Yogurama
            3602 | sydney              |       42147 | DKNY Jeans
            3603 | chermside           |       43033 | Sensationails
            3604 | chermside           |       52040 | Gold Buyers Australia
            3604 | chermside           |       40502 | Gold Buyers
            3604 | fountaingate        |       51814 | Gold Buyers Australia
            3604 | plentyvalley        |       52192 | Gold Buyers Australia
            3604 | kotara              |       52426 | Gold Buyers Australia
            3605 | knox                |       50982 | Chatime
            3605 | carousel            |       51064 | Chatime
            3605 | doncaster           |       46196 | Chatime
            3605 | parramatta          |       40804 | Chatime- Level 1
            3605 | burwood             |       47444 | Chatime
            3605 | sydney              |       44074 | Chatime
            3605 | parramatta          |       47613 | Chatime- Level 5
            3605 | gardencity          |       47627 | Chatime
            3605 | bondijunction       |       52282 | Chatime
            3605 | hurstville          |       42614 | Chatime
            3605 | chatswood           |       43031 | Chatime
            3605 | eastgardens         |       43492 | Chatime
            3607 | belconnen           |       43298 | Belconnen Chicken
            3609 | belconnen           |       43308 | Cafe Ritrovo
            3610 | eastgardens         |       49942 | Bardot Junior
            3610 | parramatta          |       40001 | Bardot Junior
            3610 | carindale           |       46901 | Bardot Junior
            3610 | marion              |       52115 | Bardot Junior
            3610 | fountaingate        |       47390 | Bardot Junior
            3610 | bondijunction       |       40469 | Bardot Junior
            3610 | liverpool           |       46819 | Bardot Junior
            3611 | carindale           |       46880 | Sheridan
            3611 | doncaster           |       46175 | Sheridan
            3611 | hornsby             |       52258 | Sheridan
            3611 | bondijunction       |       43239 | Sheridan
            3611 | southland           |       44285 | Sheridan
            3612 | bondijunction       |       43053 | New Shanghai
            3613 | chermside           |       42039 | Fresh Sensations 
            3613 | carindale           |       46896 | Fresh Sensations
            3614 | carousel            |       43819 | Zubia's Threading
            3614 | whitfordcity        |       43120 | Zubias Threading
            3615 | bondijunction       |       46228 | M.J. Bale
            3615 | sydney              |       43320 | M.J. Bale
            3616 | liverpool           |       51515 | Charlie & Me
            3616 | fountaingate        |       50574 | Charlie & Me
            3616 | carousel            |       43814 | Charlie & Me
            3616 | hornsby             |       42927 | Charlie & Me 
            3617 | warringahmall       |       48874 | Babyography
            3618 | plentyvalley        |       33516 | Degani Bakery Cafe
            3618 | southland           |        3651 | Degani Bakery Cafe
            3618 | fountaingate        |       49332 | Degani Bakery Cafe 
            3618 | airportwest         |       44561 | Degani Bakery Cafe
            3619 | sydney              |       43296 | One Teaspoon
            3620 | sydney              |       43285 | Harrolds
            3622 | sydney              |       42177 | ck Calvin Klein
            3622 | bondijunction       |       43331 | ck Calvin Klein
            3623 | sydney              |       42518 | Calvin Klein Underwear
            3627 | sydney              |       42101 | Saxony
            3628 | whitfordcity        |       43352 | Wicked Gear
            3631 | sydney              |       42128 | Gap
            3632 | sydney              |       42111 | Illariy
            3633 | sydney              |       42509 | Le Coq Sportif
            3634 | carindale           |       46897 | RDX
            3634 | doncaster           |       40218 | RDX
            3634 | sydney              |       42096 | RDX- Level 2
            3634 | liverpool           |       46210 | RDX
            3634 | sydney              |       42708 | RDX- Level 1 
            3634 | fountaingate        |       49341 | RDX
            3636 | sydney              |       42175 | Ted Baker
            3639 | belconnen           |       43382 | DeWok Noodle Bar
            3640 | bondijunction       |       51246 | RYU
            3640 | burwood             |       34514 | RYU Yakiniku- Japanese BBQ and Sushi Train 
            3641 | liverpool           |       43431 | Deli Extra
            3642 | whitfordcity        |       40331 | Quality Dry Cleaners
            3643 | sydney              |       42116 | Pure Health
            3644 | carousel            |       42315 | The Craftsman 
            3645 | sydney              |       52187 | Intrepid Travel
            3648 | knox                |       48810 | Goldcross Cycles
            3649 | miranda             |       15289 | Mavi Jewellery
            3653 | fountaingate        |       49340 | Peter Jackson
            3653 | knox                |       48584 | Peter Jackson
            3653 | geelong             |       33403 | Peter Jackson
            3653 | southland           |        3425 | Peter Jackson 
            3653 | westlakes           |       51983 | Peter Jackson
            3653 | doncaster           |       35395 | Peter Jackson 
            3653 | marion              |       51048 | Peter Jackson
            3654 | woden               |       45905 | Royal Hands Chinese Massage
            3654 | airportwest         |       45915 | Royal Hands
            3654 | fountaingate        |       47397 | Royal Hands Chinese Massage
            3654 | geelong             |       39391 | Royal Hands Massage
            3654 | belconnen           |       52293 | Royal Hands Chinese Massage- Level 1
            3654 | belconnen           |       43415 | Royal Hands Chinese Massage- Level 2
            3655 | innaloo             |       43555 | Mobile Tech
            3658 | kotara              |       42756 | Vitology
            3659 | woden               |       49426 | Trade Secret
            3659 | warrawong           |       42711 | Trade Secret
            3659 | fountaingate        |       51611 | Trade Secret
            3664 | tuggerah            |       42875 | Panarottis
            3665 | bondijunction       |       43076 | DC Shoes
            3667 | chatswood           |       43591 | Maperla
            3668 | helensvale          |       25451 | Oi Cosmetic Studio
            3670 | northlakes          |       50694 | Guzman Y Gomez
            3670 | parramatta          |       52687 | Guzman Y Gomez
            3670 | sydney              |       42185 | Guzman Y Gomez
            3670 | carindale           |       46869 | Guzman Y Gomez
            3670 | bondijunction       |       45888 | Guzman Y Gomez
            3671 | sydney              |       42573 | Ksubi
            3672 | warrawong           |       47674 | Bella Hair Studio
            3672 | figtree             |       42393 | Bella Hair Studio
            3673 | parramatta          |        4161 | Fish Affair
            3674 | tuggerah            |       42363 | Uncle Pete's Toys
            3674 | warringahmall       |       49163 | Uncle Pete's Toys
            3677 | woden               |       43529 | Mokambo Caffe
            3678 | sydney              |       43895 | Ginger & Smart
            3684 | southland           |       43760 | Fábrica Di Chocolate
            3685 | miranda             |       51546 | Flower
            3685 | marion              |       43809 | Flower
            3685 | whitfordcity        |       22004 | Flower
            3685 | warringahmall       |       48994 | Flower
            3685 | westlakes           |       22926 | Flower
            3685 | carindale           |       47515 | Flower 
            3685 | hornsby             |       51366 | Flower 
            3685 | chermside           |       29370 | Flower
            3685 | innaloo             |        1105 | Flower
            3686 | penrith             |       49597 | Mamaway
            3686 | burwood             |       50163 | Mamaway
            3686 | parramatta          |       45007 | Mamaway 
            3686 | hornsby             |       45873 | Mamaway
            3686 | chatswood           |       43965 | Mamaway
            3687 | penrith             |       43340 | Tinkz
            3689 | northrocks          |       42626 | Linen 4 Less
            3690 | liverpool           |       43613 | Instyle Hair
            3691 | chatswood           |       48378 | Towon
            3692 | geelong             |       43986 | Trenery
            3692 | bondijunction       |       38115 | Trenery
            3693 | hornsby             |       42925 | Spank 
            3696 | hornsby             |       46971 | Pie by Mick's Bakehouse
            3696 | sydney              |       44107 | Pie by Mick's Bakehouse
            3697 | sydney              |       42198 | Mimi Alterations
            3698 | sydney              |       42156 | Via La Moda
            3699 | figtree             |       44114 | Rosy's Fresh Fruit Market
            3699 | figtree             |       52084 | Rosy's Fresh Fruit Market Kiosk
            3700 | geelong             |       38816 | Shiraaz Indian
            3701 | chermside           |       39876 | The Naked Chicken 
            3702 | gardencity          |       18712 | The Lush Lily
            3702 | chermside           |       39879 | Lush Lily 
            3709 | geelong             |       44165 | Madcap Cafe
            3709 | fountaingate        |       40594 | Madcap Cafe
            3710 | sydney              |       44068 | Iku Wholefoods
            3711 | doncaster           |       42838 | Fonebiz Repairs
            3712 | sydney              |       44278 | Reuben & Moore 
            3712 | sydney              |       42201 | Reuben & Moore
            3720 | parramatta          |       44320 | Jade & Belle 
            3721 | sydney              |       42109 | Graniph
            3723 | helensvale          |       30954 | Bibs & Ribs
            3724 | tuggerah            |       44336 | Crown Carwash
            3725 | burwood             |         717 | Mazal
            3725 | sydney              |       42129 | Mazal
            3726 | sydney              |       49280 | Fit n Fast
            3726 | belconnen           |       43987 | Fit N Fast
            3726 | southland           |       46000 | Fit n Fast
            3727 | woden               |       25606 | Trilogy
            3729 | parramatta          |       44350 | Eyecare Focus
            3730 | sydney              |       42514 | Golden Nails
            3733 | sydney              |       42126 | Holistic Health & Acupuncture
            3733 | parramatta          |       50649 | Holistic Massage and Acupunture
            3733 | bondijunction       |       50689 | Holistic Massage & Acupuncture
            3734 | sydney              |       43978 | Morrison
            3736 | sydney              |       44253 | Escada
            3737 | tuggerah            |       31810 | Twister Pretzel Café
            3738 | tuggerah            |       20201 | Tuggerah Juice Bar
            3739 | strathpine          |       51619 | Clothing Unlimited
            3739 | chermside           |       50537 | Clothing Unlimited
            3741 | figtree             |       43736 | Cafe 72C
            3744 | eastgardens         |       42063 | My Gym
            3745 | sydney              |       42576 | Sambag
            3746 | chatswood           |       43230 | Urban Spa
            3747 | liverpool           |       52253 | Oliver Brown Chocolate Cafe
            3747 | chatswood           |       43432 | Oliver Brown Chocolate Cafe
            3747 | mtdruitt            |       52069 | Oliver Brown
            3747 | hornsby             |       49857 | Oliver Brown
            3752 | geelong             |       51317 | Hi Sushi- Level 1
            3752 | geelong             |       39389 | Hi Sushi- Level G
            3754 | southland           |       44574 | Glick's Cakes & Bagels
            3755 | carousel            |       46429 | eCosway
            3755 | warringahmall       |       48959 | eCosway
            3755 | gardencity          |       45480 | eCosway
            3755 | northrocks          |       32767 | eCosway
            3755 | belconnen           |       43990 | eCosway 
            3755 | kotara              |       44643 | eCosway
            3755 | mtdruitt            |       46726 | eCosway
            3755 | doncaster           |       46330 | eCosway
            3755 | penrith             |       44477 | eCosway
            3755 | hornsby             |        1465 | eCosway 
            3756 | airportwest         |       43793 | Hi-Touch Mobile
            3756 | fountaingate        |       47394 | Hi-Touch Mobile
            3756 | plentyvalley        |       44493 | Hi-Touch Mobile
